48.87419961 15.78048706 471.0 1
48.85116185 15.75164794 459.0 2
48.85522811 15.69259643 458.0 3
48.88413419 15.63285827 362.0 4
48.89903236 15.61431884 458.0 5
48.89496966 15.58067321 465.0 6
48.91302357 15.51612854 501.0 7
48.93828808 15.49964904 484.0 8
48.95136647 15.46600341 461.0 9
48.94460221 15.45570373 459.0 10
48.95046462 15.44540405 478.0 11
48.96263818 15.40489196 585.0 12
48.98382212 15.34996032 536.0 13
48.98292086 15.33691406 528.0 14
48.97480878 15.32180786 524.0 15
48.98292086 15.29434204 626.0 16
48.99373491 15.28060913 662.0 17
48.97210446 15.27511596 575.0 18
48.95497369 15.26275634 526.0 19
48.95858066 15.21881103 666.0 20
48.94324925 15.18722534 630.0 21
48.94956275 15.17761230 597.0 22
48.94144525 15.16662597 593.0 23
48.94505319 15.15289306 625.0 24
48.96399062 15.17211914 624.0 25
48.98922934 15.15701293 632.0 26
49.00004203 15.13229370 620.0 27
49.00094298 15.11444091 642.0 28
48.99373491 15.10208129 603.0 29
49.00004203 15.06637573 589.0 30
49.01625665 15.06088256 605.0 31
49.01355458 15.04165649 552.0 32
49.01895858 15.02243041 495.0 33
48.98562459 14.98397827 482.0 34
48.93061985 14.97848510 502.0 35
48.87555444 14.98535156 516.0 36
48.85296912 14.97711181 516.0 37
48.84031689 14.97985839 523.0 38
48.82675738 14.97024536 505.0 39
48.80234101 14.96063232 477.0 40
48.78877122 14.95376586 497.0 41
48.77610278 14.98123168 484.0 42
48.75709411 14.95788574 489.0 43
48.78153250 14.81781005 555.0 44
48.73536111 14.80270385 743.0 45
48.70999407 14.77249145 817.0 46
48.70183766 14.75738525 850.0 47
48.69549287 14.73266601 918.0 48
48.64924241 14.71206665 856.0 49
48.62473968 14.71893310 907.0 50
48.60294949 14.71755981 926.0 51
48.58387536 14.69970703 976.0 52
48.57933284 14.66400146 995.0 53
48.60930594 14.64614868 912.0 54
48.60294949 14.62692260 800.0 55
48.62655511 14.60906982 782.0 56
48.60385760 14.55963134 680.0 57
48.64742780 14.47036743 611.0 58
48.64561313 14.44564819 661.0 59
48.58750908 14.42779541 675.0 60
48.59114254 14.38934326 626.0 61
48.57115527 14.37835693 712.0 62
48.54570549 14.32891845 738.0 63
48.58024137 14.26574707 801.0 64
48.57842428 14.24377441 937.0 65
48.58660067 14.22042846 909.0 66
48.59295918 14.18609619 795.0 67
48.58932584 14.16275024 728.0 68
48.59568400 14.15245056 763.0 69
48.59432161 14.14215087 778.0 70
48.58796328 14.11468505 852.0 71
48.59250502 14.09545898 819.0 72
48.59977097 14.09820556 820.0 73
48.59977097 14.07485961 770.0 74
48.59432161 14.06867980 710.0 75
48.60431165 14.06867980 861.0 76
48.60431165 14.05494689 736.0 77
48.61293783 14.04052734 598.0 78
48.61730711 14.04104232 635.0 79
48.61900932 14.04550552 615.0 80
48.62689549 14.04825210 687.0 81
48.62842720 14.04576301 710.0 82
48.62893775 14.04250144 717.0 83
48.62763299 14.03846740 747.0 84
48.62610126 14.02885437 692.0 85
48.62882430 14.02997016 755.0 86
48.63075303 14.02301788 730.0 87
48.63239806 14.02336120 791.0 88
48.63909110 14.01143074 658.0 89
48.64283428 14.01675224 752.0 90
48.64493261 14.02198791 814.0 91
48.65281473 14.02439117 808.0 92
48.65434565 14.03297424 808.0 93
48.65451574 14.04327392 780.0 94
48.65258792 14.05220031 767.0 95
48.65910820 14.05880928 760.0 96
48.66018538 14.05769348 760.0 97
48.66375693 14.06001091 743.0 98
48.67322313 14.06001091 725.0 99
48.67554690 14.05571937 727.0 100
48.67503681 14.05159950 733.0 101
48.67549022 14.04799461 746.0 102
48.67747384 14.04344558 743.0 103
48.67611365 14.03915405 753.0 104
48.67690710 14.03881072 747.0 105
48.67747384 14.03717994 755.0 106
48.67724715 14.03640747 758.0 107
48.67702045 14.03417587 772.0 108
48.68325423 14.02482032 777.0 109
48.68393423 14.02585029 774.0 110
48.68478422 14.02868270 761.0 111
48.68892064 14.02499198 756.0 112
48.69198023 14.01623725 779.0 113
48.69396320 14.01838302 794.0 114
48.69622936 14.01803970 771.0 115
48.69628601 14.01632308 772.0 116
48.69770230 14.01537895 757.0 117
48.69469971 14.01254653 765.0 118
48.69526625 14.00979995 768.0 119
48.69838211 14.01340484 752.0 120
48.70036483 14.01160240 744.0 121
48.69974170 14.01091575 752.0 122
48.70365031 14.00825500 765.0 123
48.70466989 14.00997161 746.0 124
48.70665236 14.00696754 752.0 125
48.70614259 14.00559425 761.0 126
48.70716213 14.00507926 759.0 127
48.70823828 14.00336265 761.0 128
48.71078698 13.98327827 790.0 129
48.70965424 13.98130416 805.0 130
48.70976752 13.97804260 828.0 131
48.71152325 13.97538185 841.0 132
48.71146661 13.97400856 850.0 133
48.71305238 13.97023200 854.0 134
48.71293911 13.96851539 850.0 135
48.71259931 13.96722793 855.0 136
48.71441157 13.95606994 882.0 137
48.72086722 13.95298004 998.0 138
48.72239607 13.94439697 1056.0 139
48.72154672 13.94310951 1059.0 140
48.73156819 13.92731666 1211.0 141
48.73519129 13.92628669 1253.0 142
48.73705934 13.92087936 1335.0 143
48.74073864 13.91984939 1321.0 144
48.74747389 13.91032218 1246.0 145
48.74979423 13.90491485 1281.0 146
48.75692436 13.89573097 1130.0 147
48.75845211 13.88955116 1091.0 148
48.76959764 13.86852264 1201.0 149
48.76948450 13.86225700 1324.0 150
48.77095531 13.85779380 1377.0 151
48.77146442 13.85530471 1363.0 152
48.76971078 13.84886741 1375.0 153
48.77242607 13.84406089 1361.0 154
48.77146442 13.83951187 1330.0 155
48.76642962 13.83959770 1214.0 156
48.75794287 13.82620811 923.0 157
48.75681119 13.82526397 909.0 158
48.75664144 13.82311820 883.0 159
48.75437800 13.82122993 839.0 160
48.74945468 13.82191658 787.0 161
48.74724751 13.82054328 766.0 162
48.74515344 13.82148742 752.0 163
48.74277629 13.82071495 734.0 164
48.74192728 13.82037162 730.0 165
48.74022922 13.82045745 722.0 166
48.73932356 13.82071495 716.0 167
48.73881412 13.81985664 711.0 168
48.73773862 13.81942749 699.0 169
48.73745559 13.81839752 694.0 170
48.73581398 13.81814002 691.0 171
48.73411571 13.81848335 680.0 172
48.73219093 13.81908416 666.0 173
48.73071899 13.81805419 667.0 174
48.73037931 13.81633758 663.0 175
48.72919040 13.81402015 664.0 176
48.72896393 13.81024360 661.0 177
48.72460433 13.80869865 647.0 178
48.71979134 13.80260467 627.0 179
48.71679007 13.80123138 627.0 180
48.71514778 13.79513740 623.0 181
48.71180642 13.79960060 622.0 182
48.70789845 13.80294799 610.0 183
48.70874803 13.80595207 608.0 184
48.70931442 13.80990028 604.0 185
48.70727541 13.81213188 604.0 186
48.70500975 13.81264686 606.0 187
48.70229082 13.81144523 601.0 188
48.70127119 13.81350517 600.0 189
48.69911856 13.81994247 609.0 190
48.69974170 13.82328987 597.0 191
48.70059142 13.82534980 594.0 192
48.69996829 13.82783889 594.0 193
48.70070472 13.83341789 594.0 194
48.70053477 13.83719444 592.0 195
48.69209354 13.83367538 602.0 196
48.69390655 13.82363319 610.0 197
48.69447309 13.82122993 620.0 198
48.69430313 13.81608009 623.0 199
48.69203689 13.81376266 626.0 200
48.68529421 13.81444931 626.0 201
48.68353757 13.81316184 625.0 202
48.68127084 13.81685256 638.0 203
48.67010571 13.82002830 680.0 204
48.66619450 13.81736755 715.0 205
48.66353017 13.81856918 721.0 206
48.66228299 13.81728172 728.0 207
48.65882473 13.81753921 739.0 208
48.65633010 13.81659507 704.0 209
48.64997958 13.81402015 695.0 210
48.64674731 13.81839752 690.0 211
48.64470577 13.81891250 671.0 212
48.64232386 13.82389068 658.0 213
48.63795675 13.82200241 661.0 214
48.63449682 13.82646560 655.0 215
48.63063958 13.82552146 660.0 216
48.62785990 13.82689476 647.0 217
48.62519355 13.82380485 655.0 218
48.62195969 13.82474899 643.0 219
48.61832844 13.82569313 629.0 220
48.61753407 13.82328987 631.0 221
48.61622901 13.82243156 636.0 222
48.61424298 13.82243156 643.0 223
48.61316481 13.81942749 648.0 224
48.61458345 13.81736755 634.0 225
48.61225687 13.81444931 626.0 226
48.60975994 13.81487846 631.0 227
48.60862493 13.81376266 637.0 228
48.60902218 13.81221771 624.0 229
48.60862493 13.81015777 620.0 230
48.60788716 13.81110191 620.0 231
48.60521974 13.80784034 619.0 232
48.60306301 13.80852699 621.0 233
48.59994125 13.80861282 627.0 234
48.59863573 13.80500793 631.0 235
48.59738695 13.80140304 621.0 236
48.59494604 13.80105972 616.0 237
48.59256179 13.80166053 613.0 238
48.59029097 13.80698204 605.0 239
48.58966648 13.80578041 609.0 240
48.58858779 13.80578041 608.0 241
48.58432959 13.80732536 611.0 242
48.58069564 13.80475044 596.0 243
48.57973032 13.80612373 608.0 244
48.57507385 13.80251884 576.0 245
48.57416522 13.80114555 572.0 246
48.57274545 13.79659652 571.0 247
48.57177999 13.79041671 580.0 248
48.56842912 13.78809928 565.0 249
48.56593002 13.78277778 544.0 250
48.56536202 13.78123283 548.0 251
48.56360120 13.78149032 532.0 252
48.56178351 13.77994537 530.0 253
48.55951131 13.77573966 512.0 254
48.55780709 13.77513885 514.0 255
48.55814794 13.77367973 506.0 256
48.55598919 13.77222061 504.0 257
48.55502341 13.77333641 511.0 258
48.55331904 13.76887321 498.0 259
48.56536202 13.76046180 512.0 260
48.56496442 13.75574111 516.0 261
48.55655729 13.74938964 576.0 262
48.55661410 13.74827384 570.0 263
48.55604600 13.74775886 560.0 264
48.55439848 13.74956130 554.0 265
48.55422804 13.74801635 559.0 266
48.55263728 13.74681472 565.0 267
48.55280772 13.75162124 550.0 268
48.55133054 13.75505447 547.0 269
48.54650099 13.74672889 602.0 270
48.54388716 13.74363899 641.0 271
48.54235289 13.74398231 636.0 272
48.54030712 13.74501228 662.0 273
48.53956836 13.74844551 662.0 274
48.53223692 13.74904632 608.0 275
48.53172538 13.74818801 608.0 276
48.53002023 13.74784469 589.0 277
48.52831502 13.74569892 609.0 278
48.52825818 13.74338150 633.0 279
48.52660975 13.74046325 632.0 280
48.52518865 13.73316764 627.0 281
48.52228948 13.73351097 589.0 282
48.52132305 13.73093605 585.0 283
48.51927644 13.73119354 557.0 284
48.51779827 13.73085021 495.0 285
48.51666120 13.73222351 455.0 286
48.51302238 13.72741699 279.0 287
48.51734345 13.70698928 284.0 288
48.52825818 13.68664741 285.0 289
48.53138436 13.67300033 285.0 290
48.53559019 13.66175651 285.0 291
48.54769421 13.65506172 285.0 292
48.55155780 13.64519119 286.0 293
48.55286453 13.63437652 287.0 294
48.55348948 13.62776756 288.0 295
48.56087464 13.61248970 289.0 296
48.56666840 13.60613822 290.0 297
48.56973542 13.59832763 290.0 298
48.56962183 13.59274864 290.0 299
48.56746357 13.58837127 290.0 300
48.56433962 13.58605384 290.0 301
48.55996576 13.58227729 297.0 302
48.55956812 13.57927322 290.0 303
48.56206753 13.56699943 290.0 304
48.56734998 13.55833053 290.0 305
48.57348374 13.54691505 290.0 306
48.57456275 13.54365348 290.0 307
48.58506770 13.53137969 290.0 308
48.58728198 13.52725982 290.0 309
48.59000711 13.51944923 291.0 310
48.59114254 13.51215362 291.0 311
48.58989357 13.50786209 291.0 312
48.58092276 13.50193977 291.0 313
48.57927605 13.50451469 333.0 314
48.57774286 13.50511550 340.0 315
48.57768607 13.50691795 371.0 316
48.57285904 13.50391387 349.0 317
48.57070092 13.50022315 339.0 318
48.56945144 13.49610328 358.0 319
48.56950824 13.49224090 311.0 320
48.56859951 13.49172592 312.0 321
48.56763396 13.49352836 324.0 322
48.56558922 13.49189758 357.0 323
48.56439642 13.49172592 367.0 324
48.56343080 13.48966598 385.0 325
48.56257876 13.48863601 396.0 326
48.56308998 13.48674774 392.0 327
48.56155630 13.48494529 402.0 328
48.56456682 13.47919464 399.0 329
48.56218114 13.47464561 356.0 330
48.55882963 13.47636222 366.0 331
48.55746624 13.47507476 398.0 332
48.55610281 13.47524642 417.0 333
48.55383036 13.46872329 382.0 334
48.55405761 13.46374511 415.0 335
48.55604600 13.45902442 401.0 336
48.55814794 13.45602035 376.0 337
48.56059062 13.45541954 347.0 338
48.56411241 13.45018386 299.0 339
48.55894324 13.43945503 301.0 340
48.55377354 13.43688011 301.0 341
48.54775103 13.43902587 302.0 342
48.54263701 13.44408988 302.0 343
48.53900007 13.44932556 302.0 344
48.53365782 13.45018386 302.0 345
48.53172538 13.44803810 302.0 346
48.53104333 13.44623565 302.0 347
48.52837186 13.44494819 302.0 348
48.52427912 13.44614982 302.0 349
48.51342039 13.45722198 304.0 350
48.51177148 13.45825195 304.0 351
48.51006565 13.45765113 304.0 352
48.49539318 13.44778060 310.0 353
48.49300423 13.44735145 305.0 354
48.47724575 13.43868255 305.0 355
48.47383172 13.43748092 305.0 356
48.46990529 13.43379020 305.0 357
48.45653041 13.42700958 306.0 358
48.45499350 13.42700958 306.0 359
48.45260265 13.42778205 306.0 360
48.44161468 13.43696594 306.0 361
48.43734411 13.43954086 306.0 362
48.43455381 13.44005584 306.0 363
48.43090910 13.43936920 306.0 364
48.40783887 13.42383384 309.0 365
48.40493298 13.42211723 310.0 366
48.40162805 13.42100143 310.0 367
48.38800719 13.41868400 311.0 368
48.38282005 13.41696739 311.0 369
48.37854453 13.41456413 311.0 370
48.37472477 13.41130256 311.0 371
48.37164594 13.40709686 312.0 372
48.35642013 13.37379455 314.0 373
48.35459500 13.37010383 314.0 374
48.35219943 13.36649894 314.0 375
48.34991783 13.36323738 314.0 376
48.34586774 13.35860252 315.0 377
48.34027693 13.35302352 315.0 378
48.33537022 13.34650039 315.0 379
48.33006358 13.33937644 315.0 380
48.32498467 13.33190917 315.0 381
48.32247357 13.32804679 316.0 382
48.31904913 13.32126617 318.0 383
48.30106706 13.27646255 322.0 384
48.29438639 13.25998306 323.0 385
48.29341563 13.25663566 323.0 386
48.29318721 13.25337409 323.0 387
48.29284458 13.25071334 323.0 388
48.29569976 13.19080352 327.0 389
48.29558555 13.18616867 328.0 390
48.29455771 13.17878723 328.0 391
48.29313010 13.17200660 329.0 392
48.27890901 13.13037872 332.0 393
48.27828068 13.12737464 332.0 394
48.27730961 13.11870574 333.0 395
48.27822356 13.09089660 336.0 396
48.27793795 13.08583259 338.0 397
48.27702399 13.08042526 338.0 398
48.27519603 13.07518959 339.0 399
48.27222545 13.06909561 339.0 400
48.26782638 13.06154251 339.0 401
48.26594095 13.05639266 339.0 402
48.26405545 13.04909706 339.0 403
48.26165563 13.03647994 339.0 404
48.25828425 13.02309036 339.0 405
48.25422688 13.01493644 340.0 406
48.25108363 13.01098823 340.0 407
48.24531096 13.00669670 341.0 408
48.24142405 13.00360679 342.0 409
48.23616481 12.99716949 343.0 410
48.21512246 12.96721458 347.0 411
48.21289192 12.96429634 347.0 412
48.21020371 12.95897483 347.0 413
48.20814456 12.95305252 347.0 414
48.20677174 12.94704437 347.0 415
48.20682894 12.92919158 349.0 416
48.20608532 12.92301177 349.0 417
48.20648573 12.91975021 349.0 418
48.20602812 12.91391372 349.0 419
